,total_no,year,huc,total_no_filled
1870,7008794.0,2018,20503060504,7008794.0
1871,6745560.0,2019,20503060504,6745560.0
1872,0.0,2005,20600010000,79896910.0
1873,0.0,2008,20600010000,79896910.0
1874,110106320.0,2010,20600010000,110106320.0
1875,104518796.0,2011,20600010000,104518796.0
1876,93253152.0,2012,20600010000,93253152.0
1877,105760702.0,2013,20600010000,105760702.0
1878,112811044.0,2014,20600010000,112811044.0
1879,122413678.0,2015,20600010000,122413678.0
1880,117778354.0,2016,20600010000,117778354.0
1881,78387308.0,2017,20600010000,78387308.0
1882,68035614.0,2018,20600010000,68035614.0
1883,45697952.0,2019,20600010000,45697952.0
1884,0.0,2005,20600040203,29220299.333333332
1885,0.0,2008,20600040203,29220299.333333332
1886,28209044.0,2010,20600040203,28209044.0
1887,26973394.0,2011,20600040203,26973394.0
1888,33876780.0,2012,20600040203,33876780.0
1889,38663930.0,2013,20600040203,38663930.0
1890,41872734.0,2014,20600040203,41872734.0
1891,44277318.0,2015,20600040203,44277318.0
1892,40498074.0,2016,20600040203,40498074.0
1893,45044774.0,2017,20600040203,45044774.0
1894,32765520.0,2018,20600040203,32765520.0
1895,18462024.0,2019,20600040203,18462024.0
1896,0.0,2005,20700030801,8787036.833333334
1897,0.0,2008,20700030801,8787036.833333334
1898,22620582.0,2010,20700030801,22620582.0
1899,21904444.0,2011,20700030801,21904444.0
1900,11255458.0,2012,20700030801,11255458.0
1901,12384824.0,2013,20700030801,12384824.0
1902,12477994.0,2014,20700030801,12477994.0
1903,11111446.0,2015,20700030801,11111446.0
1904,5595894.0,2016,20700030801,5595894.0
1905,2335064.0,2017,20700030801,2335064.0
1906,3920404.0,2018,20700030801,3920404.0
1907,1838332.0,2019,20700030801,1838332.0
1908,0.0,2005,20802060103,88981549.66666667
1909,0.0,2008,20802060103,88981549.66666667
1910,197680494.0,2010,20802060103,197680494.0
1911,150650756.0,2011,20802060103,150650756.0
1912,107340712.0,2012,20802060103,107340712.0
1913,105143292.0,2013,20802060103,105143292.0
1914,103806330.0,2014,20802060103,103806330.0
1915,88283744.0,2015,20802060103,88283744.0
1916,85232386.0,2016,20802060103,85232386.0
1917,85922972.0,2017,20802060103,85922972.0
1918,80812630.0,2018,20802060103,80812630.0
1919,62905280.0,2019,20802060103,62905280.0
1920,0.0,2005,20801110303,16223531.666666666
1921,0.0,2008,20801110303,16223531.666666666
1922,18642478.0,2010,20801110303,18642478.0
1923,18597254.0,2011,20801110303,18597254.0
1924,17447350.0,2012,20801110303,17447350.0
1925,21591680.0,2013,20801110303,21591680.0
1926,19760882.0,2014,20801110303,19760882.0
1927,23396556.0,2015,20801110303,23396556.0
1928,27129484.0,2016,20801110303,27129484.0
1929,16289530.0,2017,20801110303,16289530.0
1930,20488430.0,2018,20801110303,20488430.0
1931,11338736.0,2019,20801110303,11338736.0
1932,0.0,2005,20700050704,1561859.3333333333
1933,0.0,2008,20700050704,1561859.3333333333
1934,1415014.0,2010,20700050704,1415014.0
1935,1156880.0,2011,20700050704,1156880.0
1936,1215070.0,2012,20700050704,1215070.0
1937,3968862.0,2013,20700050704,3968862.0
1938,1737576.0,2014,20700050704,1737576.0
1939,1868738.0,2015,20700050704,1868738.0
1940,1881850.0,2016,20700050704,1881850.0
1941,1731716.0,2017,20700050704,1731716.0
1942,1988186.0,2018,20700050704,1988186.0
1943,1778420.0,2019,20700050704,1778420.0
1944,0.0,2005,20802030101,2484995.8333333335
1945,0.0,2008,20802030101,2484995.8333333335
1946,4039078.0,2010,20802030101,4039078.0
1947,2656002.0,2011,20802030101,2656002.0
1948,2341716.0,2012,20802030101,2341716.0
1949,4141564.0,2013,20802030101,4141564.0
1950,3665714.0,2014,20802030101,3665714.0
1951,3236662.0,2015,20802030101,3236662.0
1952,2548978.0,2016,20802030101,2548978.0
1953,3130388.0,2017,20802030101,3130388.0
1954,2096810.0,2018,20802030101,2096810.0
1955,1963038.0,2019,20802030101,1963038.0
1956,0.0,2005,20700100201,47181531.5
1957,0.0,2008,20700100201,47181531.5
1958,88271730.0,2010,20700100201,88271730.0
1959,79735462.0,2011,20700100201,79735462.0
1960,50799478.0,2012,20700100201,50799478.0
1961,56402130.0,2013,20700100201,56402130.0
1962,54768240.0,2014,20700100201,54768240.0
1963,54808224.0,2015,20700100201,54808224.0
1964,57237116.0,2016,20700100201,57237116.0
1965,48912868.0,2017,20700100201,48912868.0
1966,40075116.0,2018,20700100201,40075116.0
1967,35168014.0,2019,20700100201,35168014.0
1968,0.0,2005,20600030701,137835626.16666666
1969,0.0,2008,20600030701,137835626.16666666
1970,179458450.0,2010,20600030701,179458450.0
1971,174928290.0,2011,20600030701,174928290.0
1972,163387452.0,2012,20600030701,163387452.0
1973,203603250.0,2013,20600030701,203603250.0
1974,226483398.0,2014,20600030701,226483398.0
1975,213979512.0,2015,20600030701,213979512.0
1976,184701410.0,2016,20600030701,184701410.0
1977,119448796.0,2017,20600030701,119448796.0
1978,104303888.0,2018,20600030701,104303888.0
1979,83733068.0,2019,20600030701,83733068.0
1980,0.0,2005,20600050302,24065801.833333332
1981,0.0,2008,20600050302,24065801.833333332
1982,35808388.0,2010,20600050302,35808388.0
1983,32902138.0,2011,20600050302,32902138.0
1984,30924750.0,2012,20600050302,30924750.0
1985,36063154.0,2013,20600050302,36063154.0
1986,34912038.0,2014,20600050302,34912038.0
1987,37787218.0,2015,20600050302,37787218.0
1988,33758196.0,2016,20600050302,33758196.0
1989,17096880.0,2017,20600050302,17096880.0
1990,20351006.0,2018,20600050302,20351006.0
1991,9185854.0,2019,20600050302,9185854.0
1992,0.0,2005,20503061713,4757589.5
1993,0.0,2008,20503061713,4757589.5
1994,5208326.0,2010,20503061713,5208326.0
1995,5208298.0,2011,20503061713,5208298.0
1996,5847584.0,2012,20503061713,5847584.0
1997,5103084.0,2013,20503061713,5103084.0
1998,7733176.0,2014,20503061713,7733176.0
1999,5952894.0,2015,20503061713,5952894.0
2000,4908814.0,2016,20503061713,4908814.0
2001,4596318.0,2017,20503061713,4596318.0
2002,6154982.0,2018,20503061713,6154982.0
2003,6377598.0,2019,20503061713,6377598.0
2004,0.0,2005,20801040101,294801.8333333333
2005,0.0,2008,20801040101,294801.8333333333
2006,277190.0,2010,20801040101,277190.0
2007,534384.0,2011,20801040101,534384.0
2008,272472.0,2012,20801040101,272472.0
2009,331032.0,2013,20801040101,331032.0
2010,514936.0,2014,20801040101,514936.0
2011,378846.0,2015,20801040101,378846.0
2012,329134.0,2016,20801040101,329134.0
2013,229838.0,2017,20801040101,229838.0
2014,455260.0,2018,20801040101,455260.0
2015,214530.0,2019,20801040101,214530.0
2016,0.0,2005,20600031201,17796876.666666668
2017,0.0,2008,20600031201,17796876.666666668
2018,25213484.0,2010,20600031201,25213484.0
2019,22653948.0,2011,20600031201,22653948.0
2020,21942276.0,2012,20600031201,21942276.0
2021,24065422.0,2013,20600031201,24065422.0
2022,25249084.0,2014,20600031201,25249084.0
2023,26984684.0,2015,20600031201,26984684.0
2024,21448688.0,2016,20600031201,21448688.0
2025,17176476.0,2017,20600031201,17176476.0
2026,16730886.0,2018,20600031201,16730886.0
2027,12097572.0,2019,20600031201,12097572.0
2028,0.0,2005,20801070203,331495710.1666667
2029,0.0,2008,20801070203,331495710.1666667
2030,505578488.0,2010,20801070203,505578488.0
2031,542490012.0,2011,20801070203,542490012.0
2032,487111624.0,2012,20801070203,487111624.0
2033,473550758.0,2013,20801070203,473550758.0
2034,501203420.0,2014,20801070203,501203420.0
2035,410093350.0,2015,20801070203,410093350.0
2036,356427678.0,2016,20801070203,356427678.0
2037,248454794.0,2017,20801070203,248454794.0
2038,251701360.0,2018,20801070203,251701360.0
2039,201337038.0,2019,20801070203,201337038.0
2040,0.0,2005,20700100305,41143461.333333336
2041,0.0,2008,20700100305,41143461.333333336
2042,49604772.0,2010,20700100305,49604772.0
2043,55523046.0,2011,20700100305,55523046.0
2044,47596988.0,2012,20700100305,47596988.0
2045,51862672.0,2013,20700100305,51862672.0
2046,62993546.0,2014,20700100305,62993546.0
2047,47947878.0,2015,20700100305,47947878.0
2048,50080306.0,2016,20700100305,50080306.0
2049,45071210.0,2017,20700100305,45071210.0
2050,45803694.0,2018,20700100305,45803694.0
2051,37237424.0,2019,20700100305,37237424.0
2052,0.0,2005,20801061102,16481251.166666666
2053,0.0,2008,20801061102,16481251.166666666
2054,53309758.0,2010,20801061102,53309758.0
2055,31945754.0,2011,20801061102,31945754.0
2056,19146974.0,2012,20801061102,19146974.0
2057,16640536.0,2013,20801061102,16640536.0
2058,16411588.0,2014,20801061102,16411588.0
2059,14371526.0,2015,20801061102,14371526.0
2060,13311106.0,2016,20801061102,13311106.0
2061,10867800.0,2017,20801061102,10867800.0
2062,11699554.0,2018,20801061102,11699554.0
2063,10070418.0,2019,20801061102,10070418.0
2064,0.0,2005,20503061106,66536976.833333336
2065,0.0,2008,20503061106,66536976.833333336
2066,91350818.0,2010,20503061106,91350818.0
2067,83736562.0,2011,20503061106,83736562.0
2068,78662076.0,2012,20503061106,78662076.0
2069,90987502.0,2013,20503061106,90987502.0
2070,85750206.0,2014,20503061106,85750206.0
2071,85376404.0,2015,20503061106,85376404.0
2072,87633480.0,2016,20503061106,87633480.0
2073,71546692.0,2017,20503061106,71546692.0
2074,67883122.0,2018,20503061106,67883122.0
2075,55516860.0,2019,20503061106,55516860.0
2076,0.0,2005,20801070204,38305963.166666664
2077,0.0,2008,20801070204,38305963.166666664
2078,54449990.0,2010,20801070204,54449990.0
2079,54512132.0,2011,20801070204,54512132.0
2080,47061966.0,2012,20801070204,47061966.0
2081,53342352.0,2013,20801070204,53342352.0
2082,56367054.0,2014,20801070204,56367054.0
2083,55130582.0,2015,20801070204,55130582.0
2084,50985238.0,2016,20801070204,50985238.0
2085,48040658.0,2017,20801070204,48040658.0
2086,25522594.0,2018,20801070204,25522594.0
2087,14258992.0,2019,20801070204,14258992.0
2088,0.0,2005,20503050505,43711418.166666664
2089,0.0,2008,20503050505,43711418.166666664
2090,53099354.0,2010,20503050505,53099354.0
2091,47943480.0,2011,20503050505,47943480.0
2092,56388616.0,2012,20503050505,56388616.0
2093,56474626.0,2013,20503050505,56474626.0
2094,64170750.0,2014,20503050505,64170750.0
2095,59483152.0,2015,20503050505,59483152.0
2096,57889220.0,2016,20503050505,57889220.0
2097,56034398.0,2017,20503050505,56034398.0
2098,44132708.0,2018,20503050505,44132708.0
2099,28920714.0,2019,20503050505,28920714.0
2100,0.0,2005,20600060502,56016069.333333336
2101,0.0,2008,20600060502,56016069.333333336
2102,133730034.0,2010,20600060502,133730034.0
2103,108363976.0,2011,20600060502,108363976.0
2104,65648430.0,2012,20600060502,65648430.0
2105,62004192.0,2013,20600060502,62004192.0
2106,64551070.0,2014,20600060502,64551070.0
2107,50094346.0,2015,20600060502,50094346.0
2108,52690284.0,2016,20600060502,52690284.0
2109,53157962.0,2017,20600060502,53157962.0
2110,50209472.0,2018,20600060502,50209472.0
2111,31743066.0,2019,20600060502,31743066.0
2112,0.0,2005,20600040302,32781258.0
2113,0.0,2008,20600040302,32781258.0
2114,46817280.0,2010,20600040302,46817280.0
2115,56619638.0,2011,20600040302,56619638.0
2116,41563622.0,2012,20600040302,41563622.0
2117,44724406.0,2013,20600040302,44724406.0
2118,49668696.0,2014,20600040302,49668696.0
2119,41145632.0,2015,20600040302,41145632.0
2120,35139076.0,2016,20600040302,35139076.0
2121,33740696.0,2017,20600040302,33740696.0
2122,28335142.0,2018,20600040302,28335142.0
2123,15620908.0,2019,20600040302,15620908.0
2124,0.0,2005,20501060502,192279732.83333334
2125,0.0,2008,20501060502,192279732.83333334
2126,348413146.0,2010,20501060502,348413146.0
2127,362022096.0,2011,20501060502,362022096.0
2128,281742404.0,2012,20501060502,281742404.0
2129,253190782.0,2013,20501060502,253190782.0
2130,246896410.0,2014,20501060502,246896410.0
2131,197602598.0,2015,20501060502,197602598.0
2132,199802662.0,2016,20501060502,199802662.0
2133,149778952.0,2017,20501060502,149778952.0
2134,148723744.0,2018,20501060502,148723744.0
2135,119184000.0,2019,20501060502,119184000.0
2136,0.0,2005,20700090405,23151768.0
2137,0.0,2008,20700090405,23151768.0
2138,40917686.0,2010,20700090405,40917686.0
2139,32917888.0,2011,20700090405,32917888.0
2140,28837112.0,2012,20700090405,28837112.0
2141,32285240.0,2013,20700090405,32285240.0
2142,34334678.0,2014,20700090405,34334678.0
2143,34265808.0,2015,20700090405,34265808.0
2144,24883128.0,2016,20700090405,24883128.0
2145,18697546.0,2017,20700090405,18697546.0
2146,17826246.0,2018,20700090405,17826246.0
2147,12855884.0,2019,20700090405,12855884.0
2148,0.0,2005,20600030502,22041954.5
2149,0.0,2008,20600030502,22041954.5
2150,29184552.0,2010,20600030502,29184552.0
2151,27878214.0,2011,20600030502,27878214.0
2152,30345104.0,2012,20600030502,30345104.0
2153,29917474.0,2013,20600030502,29917474.0
2154,31228558.0,2014,20600030502,31228558.0
2155,28204346.0,2015,20600030502,28204346.0
2156,21287472.0,2016,20600030502,21287472.0
2157,19390576.0,2017,20600030502,19390576.0
2158,18373402.0,2018,20600030502,18373402.0
2159,28693756.0,2019,20600030502,28693756.0
2160,0.0,2005,20700080401,14392301.5
2161,0.0,2008,20700080401,14392301.5
2162,17728950.0,2010,20700080401,17728950.0
2163,19279160.0,2011,20700080401,19279160.0
2164,18712074.0,2012,20700080401,18712074.0
2165,18191772.0,2013,20700080401,18191772.0
2166,20453858.0,2014,20700080401,20453858.0
2167,19225478.0,2015,20700080401,19225478.0
2168,22584838.0,2016,20700080401,22584838.0
2169,17513908.0,2017,20700080401,17513908.0
2170,9971490.0,2018,20700080401,9971490.0
2171,9046090.0,2019,20700080401,9046090.0
2172,0.0,2005,20600030402,26249987.666666668
2173,0.0,2008,20600030402,26249987.666666668
2174,36776682.0,2010,20600030402,36776682.0
2175,32884752.0,2011,20600030402,32884752.0
2176,33424944.0,2012,20600030402,33424944.0
2177,35633660.0,2013,20600030402,35633660.0
2178,37060580.0,2014,20600030402,37060580.0
2179,43553628.0,2015,20600030402,43553628.0
2180,41409042.0,2016,20600030402,41409042.0
2181,19395862.0,2017,20600030402,19395862.0
2182,23292134.0,2018,20600030402,23292134.0
2183,11568568.0,2019,20600030402,11568568.0
2184,0.0,2005,20802060205,42337244.166666664
2185,0.0,2008,20802060205,42337244.166666664
2186,59979944.0,2010,20802060205,59979944.0
2187,68859134.0,2011,20802060205,68859134.0
2188,61138696.0,2012,20802060205,61138696.0
2189,58076800.0,2013,20802060205,58076800.0
2190,64238946.0,2014,20802060205,64238946.0
2191,56814724.0,2015,20802060205,56814724.0
2192,44299930.0,2016,20802060205,44299930.0
2193,40551780.0,2017,20802060205,40551780.0
2194,37982128.0,2018,20802060205,37982128.0
2195,16104848.0,2019,20802060205,16104848.0
2196,0.0,2005,20600020104,22624163.5
2197,0.0,2008,20600020104,22624163.5
2198,36485442.0,2010,20600020104,36485442.0
2199,32758456.0,2011,20600020104,32758456.0
2200,31398938.0,2012,20600020104,31398938.0
2201,34270264.0,2013,20600020104,34270264.0
2202,34667638.0,2014,20600020104,34667638.0
2203,32505104.0,2015,20600020104,32505104.0
2204,19768544.0,2016,20600020104,19768544.0
2205,17546130.0,2017,20600020104,17546130.0
2206,19405602.0,2018,20600020104,19405602.0
2207,12683844.0,2019,20600020104,12683844.0
2208,0.0,2005,20700040504,26733179.333333332
2209,0.0,2008,20700040504,26733179.333333332
2210,35009186.0,2010,20700040504,35009186.0
2211,42683854.0,2011,20700040504,42683854.0
2212,33514326.0,2012,20700040504,33514326.0
2213,33854836.0,2013,20700040504,33854836.0
2214,36142854.0,2014,20700040504,36142854.0
2215,44318096.0,2015,20700040504,44318096.0
2216,38231602.0,2016,20700040504,38231602.0
2217,25516416.0,2017,20700040504,25516416.0
2218,17025864.0,2018,20700040504,17025864.0
2219,14501118.0,2019,20700040504,14501118.0
2220,0.0,2005,20700110305,33071141.5
2221,0.0,2008,20700110305,33071141.5
2222,42702892.0,2010,20700110305,42702892.0
2223,49775862.0,2011,20700110305,49775862.0
2224,43755078.0,2012,20700110305,43755078.0
2225,45163484.0,2013,20700110305,45163484.0
2226,43594598.0,2014,20700110305,43594598.0
2227,49465222.0,2015,20700110305,49465222.0
2228,40920196.0,2016,20700110305,40920196.0
2229,33006858.0,2017,20700110305,33006858.0
2230,25718054.0,2018,20700110305,25718054.0
2231,22751454.0,2019,20700110305,22751454.0
2232,0.0,2005,20503061604,35610359.5
2233,0.0,2008,20503061604,35610359.5
2234,48158684.0,2010,20503061604,48158684.0
2235,46680038.0,2011,20503061604,46680038.0
2236,48162924.0,2012,20503061604,48162924.0
2237,47894782.0,2013,20503061604,47894782.0
2238,49777000.0,2014,20503061604,49777000.0
2239,52827594.0,2015,20503061604,52827594.0
2240,47593562.0,2016,20503061604,47593562.0
2241,33991596.0,2017,20503061604,33991596.0
2242,21914868.0,2018,20503061604,21914868.0
2243,30323266.0,2019,20503061604,30323266.0
2244,0.0,2005,20503050906,84855041.66666667
2245,0.0,2008,20503050906,84855041.66666667
2246,143450768.0,2010,20503050906,143450768.0
2247,136137820.0,2011,20503050906,136137820.0
2248,119019018.0,2012,20503050906,119019018.0
2249,107887034.0,2013,20503050906,107887034.0
2250,109444688.0,2014,20503050906,109444688.0
2251,87124448.0,2015,20503050906,87124448.0
2252,86486182.0,2016,20503050906,86486182.0
2253,80326540.0,2017,20503050906,80326540.0
2254,81044542.0,2018,20503050906,81044542.0
2255,67339460.0,2019,20503050906,67339460.0
2256,0.0,2005,20600030102,76696506.66666667
2257,0.0,2008,20600030102,76696506.66666667
2258,121489916.0,2010,20600030102,121489916.0
2259,102588440.0,2011,20600030102,102588440.0
2260,79209984.0,2012,20600030102,79209984.0
2261,98894910.0,2013,20600030102,98894910.0
2262,128138054.0,2014,20600030102,128138054.0
2263,112329986.0,2015,20600030102,112329986.0
2264,82286568.0,2016,20600030102,82286568.0
2265,65921094.0,2017,20600030102,65921094.0
2266,67834080.0,2018,20600030102,67834080.0
2267,61665048.0,2019,20600030102,61665048.0
2268,0.0,2005,20801020408,47917084.333333336
2269,0.0,2008,20801020408,47917084.333333336
2270,61230786.0,2010,20801020408,61230786.0
2271,59352656.0,2011,20801020408,59352656.0
2272,54058256.0,2012,20801020408,54058256.0
2273,65992490.0,2013,20801020408,65992490.0
2274,61036070.0,2014,20801020408,61036070.0
2275,63589324.0,2015,20801020408,63589324.0
2276,63176514.0,2016,20801020408,63176514.0
2277,50695390.0,2017,20801020408,50695390.0
2278,50824662.0,2018,20801020408,50824662.0
2279,45048864.0,2019,20801020408,45048864.0
2280,0.0,2005,20700080302,19953126.0
2281,0.0,2008,20700080302,19953126.0
2282,25643928.0,2010,20700080302,25643928.0
2283,28714636.0,2011,20700080302,28714636.0
2284,26679136.0,2012,20700080302,26679136.0
2285,25310950.0,2013,20700080302,25310950.0
2286,30623598.0,2014,20700080302,30623598.0
2287,27556234.0,2015,20700080302,27556234.0
2288,22520980.0,2016,20700080302,22520980.0
2289,17083482.0,2017,20700080302,17083482.0
2290,22764004.0,2018,20700080302,22764004.0
2291,12540564.0,2019,20700080302,12540564.0
2292,0.0,2005,20600060602,20721230.666666668
2293,0.0,2008,20600060602,20721230.666666668
2294,27559528.0,2010,20600060602,27559528.0
2295,22821790.0,2011,20600060602,22821790.0
2296,23840226.0,2012,20600060602,23840226.0
2297,27363060.0,2013,20600060602,27363060.0
2298,27476264.0,2014,20600060602,27476264.0
2299,23928472.0,2015,20600060602,23928472.0
2300,23501390.0,2016,20600060602,23501390.0
2301,23394130.0,2017,20600060602,23394130.0
2302,20099134.0,2018,20600060602,20099134.0
2303,28670774.0,2019,20600060602,28670774.0
2304,0.0,2005,20802071001,10871673.833333334
2305,0.0,2008,20802071001,10871673.833333334
2306,19669370.0,2010,20802071001,19669370.0
2307,17116868.0,2011,20802071001,17116868.0
2308,17157806.0,2012,20802071001,17157806.0
2309,16929536.0,2013,20802071001,16929536.0
2310,17008074.0,2014,20802071001,17008074.0
2311,18087220.0,2015,20802071001,18087220.0
2312,9807222.0,2016,20802071001,9807222.0
2313,3736846.0,2017,20802071001,3736846.0
2314,6796876.0,2018,20802071001,6796876.0
2315,4150268.0,2019,20802071001,4150268.0
2316,0.0,2005,20700100204,1115500.8333333333
2317,0.0,2008,20700100204,1115500.8333333333
2318,1496458.0,2010,20700100204,1496458.0
2319,1311212.0,2011,20700100204,1311212.0
2320,1348122.0,2012,20700100204,1348122.0
2321,1286274.0,2013,20700100204,1286274.0
2322,1454584.0,2014,20700100204,1454584.0
2323,1486512.0,2015,20700100204,1486512.0
2324,1303934.0,2016,20700100204,1303934.0
2325,1221450.0,2017,20700100204,1221450.0
2326,1274636.0,2018,20700100204,1274636.0
2327,1202828.0,2019,20700100204,1202828.0
2328,0.0,2005,20802020501,1197260.6666666667
2329,0.0,2008,20802020501,1197260.6666666667
2330,2090066.0,2010,20802020501,2090066.0
2331,1061322.0,2011,20802020501,1061322.0
2332,1076578.0,2012,20802020501,1076578.0
2333,2040266.0,2013,20802020501,2040266.0
2334,2431864.0,2014,20802020501,2431864.0
2335,1759542.0,2015,20802020501,1759542.0
2336,1705632.0,2016,20802020501,1705632.0
2337,1022824.0,2017,20802020501,1022824.0
2338,724168.0,2018,20802020501,724168.0
2339,454866.0,2019,20802020501,454866.0
2340,0.0,2005,20501070205,41967210.166666664
2341,0.0,2008,20501070205,41967210.166666664
2342,120638656.0,2010,20501070205,120638656.0
2343,91942508.0,2011,20501070205,91942508.0
2344,47956168.0,2012,20501070205,47956168.0
2345,42181682.0,2013,20501070205,42181682.0
2346,41360482.0,2014,20501070205,41360482.0
2347,35708880.0,2015,20501070205,35708880.0
2348,35064102.0,2016,20501070205,35064102.0
2349,32549862.0,2017,20501070205,32549862.0
2350,30604800.0,2018,20501070205,30604800.0
2351,25599382.0,2019,20501070205,25599382.0
2352,0.0,2005,20801060901,9145228.333333334
2353,0.0,2008,20801060901,9145228.333333334
2354,8928508.0,2010,20801060901,8928508.0
2355,7800450.0,2011,20801060901,7800450.0
2356,12188536.0,2012,20801060901,12188536.0
2357,13028536.0,2013,20801060901,13028536.0
2358,14484508.0,2014,20801060901,14484508.0
2359,11758294.0,2015,20801060901,11758294.0
2360,12652152.0,2016,20801060901,12652152.0
2361,18681542.0,2017,20801060901,18681542.0
2362,9939352.0,2018,20801060901,9939352.0
2363,280862.0,2019,20801060901,280862.0
2364,0.0,2005,20802080304,24042234.333333332
2365,0.0,2008,20802080304,24042234.333333332
2366,28543142.0,2010,20802080304,28543142.0
2367,25285214.0,2011,20802080304,25285214.0
2368,29379304.0,2012,20802080304,29379304.0
2369,32065656.0,2013,20802080304,32065656.0
2370,38458634.0,2014,20802080304,38458634.0
2371,31901466.0,2015,20802080304,31901466.0
2372,33442698.0,2016,20802080304,33442698.0
2373,36499484.0,2017,20802080304,36499484.0
2374,22265574.0,2018,20802080304,22265574.0
2375,10665640.0,2019,20802080304,10665640.0
2376,0.0,2005,20600030301,22858097.833333332
2377,0.0,2008,20600030301,22858097.833333332
2378,33613376.0,2010,20600030301,33613376.0
2379,32327180.0,2011,20600030301,32327180.0
2380,30139704.0,2012,20600030301,30139704.0
2381,30208516.0,2013,20600030301,30208516.0
2382,34023042.0,2014,20600030301,34023042.0
2383,31819790.0,2015,20600030301,31819790.0
2384,32942012.0,2016,20600030301,32942012.0
2385,25300548.0,2017,20600030301,25300548.0
2386,12588146.0,2018,20600030301,12588146.0
2387,11334860.0,2019,20600030301,11334860.0
2388,0.0,2005,20802050607,11541088.833333334
2389,0.0,2008,20802050607,11541088.833333334
2390,18782832.0,2010,20802050607,18782832.0
2391,17959602.0,2011,20802050607,17959602.0
2392,18698000.0,2012,20802050607,18698000.0
2393,19574956.0,2013,20802050607,19574956.0
2394,17032632.0,2014,20802050607,17032632.0
2395,14682814.0,2015,20802050607,14682814.0
2396,13953016.0,2016,20802050607,13953016.0
2397,9249994.0,2017,20802050607,9249994.0
2398,6783456.0,2018,20802050607,6783456.0
2399,1775764.0,2019,20802050607,1775764.0
2400,0.0,2005,20700090601,29606068.666666668
2401,0.0,2008,20700090601,29606068.666666668
2402,53020866.0,2010,20700090601,53020866.0
2403,55973010.0,2011,20700090601,55973010.0
2404,40302732.0,2012,20700090601,40302732.0
2405,45591506.0,2013,20700090601,45591506.0
2406,50277356.0,2014,20700090601,50277356.0
2407,45035322.0,2015,20700090601,45035322.0
2408,24489382.0,2016,20700090601,24489382.0
2409,23395170.0,2017,20700090601,23395170.0
2410,13678792.0,2018,20700090601,13678792.0
2411,3508688.0,2019,20700090601,3508688.0
2412,0.0,2005,20801070102,6092799.666666667
2413,0.0,2008,20801070102,6092799.666666667
2414,16738426.0,2010,20801070102,16738426.0
2415,11587166.0,2011,20801070102,11587166.0
2416,7910224.0,2012,20801070102,7910224.0
2417,9711062.0,2013,20801070102,9711062.0
2418,7867204.0,2014,20801070102,7867204.0
2419,5677924.0,2015,20801070102,5677924.0
2420,5094352.0,2016,20801070102,5094352.0
2421,3740616.0,2017,20801070102,3740616.0
2422,3700190.0,2018,20801070102,3700190.0
2423,1086432.0,2019,20801070102,1086432.0
2424,0.0,2005,20600030805,69760046.16666667
2425,0.0,2008,20600030805,69760046.16666667
2426,83910796.0,2010,20600030805,83910796.0
2427,85123032.0,2011,20600030805,85123032.0
2428,107405760.0,2012,20600030805,107405760.0
2429,99585140.0,2013,20600030805,99585140.0
2430,91481182.0,2014,20600030805,91481182.0
2431,80188328.0,2015,20600030805,80188328.0
2432,80862046.0,2016,20600030805,80862046.0
2433,72318412.0,2017,20600030805,72318412.0
2434,70855844.0,2018,20600030805,70855844.0
2435,65390014.0,2019,20600030805,65390014.0
2436,0.0,2005,20802080206,4045053.8333333335
2437,0.0,2008,20802080206,4045053.8333333335
2438,3729048.0,2010,20802080206,3729048.0
2439,3132300.0,2011,20802080206,3132300.0
2440,5213564.0,2012,20802080206,5213564.0
2441,3051300.0,2013,20802080206,3051300.0
2442,5361974.0,2014,20802080206,5361974.0
2443,10028290.0,2015,20802080206,10028290.0
2444,9722620.0,2016,20802080206,9722620.0
2445,3605830.0,2017,20802080206,3605830.0
2446,2962072.0,2018,20802080206,2962072.0
2447,1733648.0,2019,20802080206,1733648.0
2448,0.0,2005,20600050203,86663384.66666667
2449,0.0,2008,20600050203,86663384.66666667
2450,79466906.0,2010,20600050203,79466906.0
2451,126910178.0,2011,20600050203,126910178.0
2452,151348050.0,2012,20600050203,151348050.0
2453,143447348.0,2013,20600050203,143447348.0
2454,150517576.0,2014,20600050203,150517576.0
2455,123813642.0,2015,20600050203,123813642.0
2456,100430088.0,2016,20600050203,100430088.0
2457,56446812.0,2017,20600050203,56446812.0
2458,58599098.0,2018,20600050203,58599098.0
2459,48980918.0,2019,20600050203,48980918.0
2460,0.0,2005,20700081005,13164056.333333334
2461,0.0,2008,20700081005,13164056.333333334
2462,15788510.0,2010,20700081005,15788510.0
2463,17446808.0,2011,20700081005,17446808.0
2464,17040400.0,2012,20700081005,17040400.0
2465,16752490.0,2013,20700081005,16752490.0
2466,18685530.0,2014,20700081005,18685530.0
2467,17583106.0,2015,20700081005,17583106.0
2468,21358458.0,2016,20700081005,21358458.0
2469,16448508.0,2017,20700081005,16448508.0
2470,8818218.0,2018,20700081005,8818218.0
2471,8046648.0,2019,20700081005,8046648.0
2472,0.0,2005,20801090505,250442465.5
2473,0.0,2008,20801090505,250442465.5
2474,429243998.0,2010,20801090505,429243998.0
2475,391379224.0,2011,20801090505,391379224.0
2476,356941754.0,2012,20801090505,356941754.0
2477,392162572.0,2013,20801090505,392162572.0
2478,404525946.0,2014,20801090505,404525946.0
2479,320591200.0,2015,20801090505,320591200.0
